-4.864627029746770859e-03 -2.242728602141141891e-03
-6.647826172411441803e-03 3.050585277378559113e-03
-1.808865182101726532e-02 -1.331261172890663147e-02
2.180551737546920776e-02 3.349679335951805115e-02
-6.497141718864440918e-02 -3.812378644943237305e-02
2.687051519751548767e-02 5.406399816274642944e-02
-1.046039164066314697e-01 -6.715475022792816162e-02
6.641726195812225342e-02 -4.583722446113824844e-03
3.745574271306395531e-03 6.298341602087020874e-02
-1.265098154544830322e-01 -6.609175354242324829e-02
1.838145107030868530e-01 4.150845482945442200e-02
-1.464545130729675293e-01 3.306428715586662292e-02
-1.843521595001220703e-01 -2.272323220968246460e-01
2.435230910778045654e-01 8.542868308722972870e-03
7.944154739379882812e-02 3.752529919147491455e-01
-1.323687553405761719e+00 -6.325521469116210938e-01
-5.823010206222534180e-01 -3.700992763042449951e-01
4.197941720485687256e-02 3.909457027912139893e-01
7.169762253761291504e-01 9.152405261993408203e-01
1.621751308441162109e+00 4.377263188362121582e-01
2.007669925689697266e+00 -1.063761830329895020e+00
8.442677855491638184e-01 5.595147609710693359e-01
8.491821289062500000e-01 1.338130980730056763e-01
-1.691232323646545410e-01 -2.976023852825164795e-01
1.547937393188476562e+00 5.704144835472106934e-01
-6.713965535163879395e-01 -6.295807957649230957e-01
1.031927466392517090e+00 7.664193511009216309e-01
5.283470749855041504e-01 -1.984215080738067627e-01
1.836164236068725586e+00 1.847101747989654541e-01
6.430091261863708496e-01 -1.021074891090393066e+00
1.467941999435424805e+00 7.123515754938125610e-02
-8.163813035935163498e-04 -1.606245279312133789e+00
3.585670888423919678e-01 -9.530681185424327850e-03
-5.837750434875488281e-01 3.120082020759582520e-01
-4.706524908542633057e-01 2.245380356907844543e-02
-6.076348423957824707e-01 1.183845475316047668e-01
1.375490874052047729e-01 -2.148326858878135681e-02
-1.624451018869876862e-02 6.149549037218093872e-02
-1.377047747373580933e-01 1.190453097224235535e-01
-6.094864010810852051e-02 -7.719824463129043579e-02
5.064634978771209717e-02 6.095276027917861938e-02
-1.265356093645095825e-01 6.531240046024322510e-02
2.445563301444053650e-02 -9.229578822851181030e-02
-4.442002624273300171e-03 -2.389756264165043831e-03
-3.773083537817001343e-02 4.299641400575637817e-02
3.391885757446289062e-02 -4.489589110016822815e-02
-2.282541617751121521e-02 2.850141003727912903e-02
5.696255248039960861e-03 -2.066404372453689575e-02
-1.080582290887832642e-02 1.402797084301710129e-02
-1.836604787968099117e-03 -5.900993477553129196e-03
1.227865833789110184e-02 -3.486192319542169571e-03
1.017657574266195297e-02 1.889825798571109772e-02
-1.703621074557304382e-02 -1.336844824254512787e-02
-1.909626275300979614e-02 -2.841886505484580994e-02
2.917041629552841187e-02 3.240153938531875610e-02
-4.320925101637840271e-02 -6.116544827818870544e-02
1.322982758283615112e-01 1.780827939510345459e-01
-2.170361429452896118e-01 -8.043424040079116821e-02
1.145490035414695740e-01 -7.973759621381759644e-02
4.649071767926216125e-02 1.301739960908889771e-01
-3.512539267539978027e-01 -1.464255750179290771e-01
3.634130060672760010e-01 5.508810281753540039e-02
2.496119290590286255e-01 6.893557310104370117e-01
-6.287301778793334961e-01 -3.082741200923919678e-01
-4.397420287132263184e-01 -5.237624645233154297e-01
7.452399730682373047e-01 8.923640847206115723e-01
1.173726916313171387e+00 8.218899369239807129e-01
3.939913213253021240e-01 7.338567823171615601e-02
5.091727375984191895e-01 -2.534541785717010498e-01
-2.216482162475585938e+00 -2.936123311519622803e-01
-2.190461158752441406e+00 -1.318751692771911621e+00
-4.961135685443878174e-01 4.225206375122070312e-01
-8.467440605163574219e-01 3.825328350067138672e-01
-9.929332137107849121e-01 1.428004950284957886e-01
-6.022371053695678711e-01 -9.639629125595092773e-01
-8.068292140960693359e-01 -4.787353277206420898e-01
-1.594772577285766602e+00 -1.213509365916252136e-01
-1.563874602317810059e+00 1.172880291938781738e+00
-9.258708953857421875e-01 9.606984853744506836e-01
-1.140839219093322754e+00 -4.114113450050354004e-01
-1.068446755409240723e+00 8.123003244400024414e-01
9.247925877571105957e-01 -1.174785941839218140e-01
1.225206136703491211e+00 -4.972035586833953857e-01
6.676761507987976074e-01 -5.190523862838745117e-01
5.496757626533508301e-01 -2.642011940479278564e-01
-4.398095607757568359e-01 -1.103171408176422119e-01
-1.031188070774078369e-01 -1.921157538890838623e-01
1.603983193635940552e-01 -3.965087532997131348e-01
2.211592160165309906e-02 4.947029426693916321e-02
-1.276935935020446777e-01 -7.920005358755588531e-03
1.223468035459518433e-01 -2.478850632905960083e-01
2.939456515014171600e-02 1.462690681219100952e-01
