-1.515236310660839081e-02 -8.832947351038455963e-03
-9.015962481498718262e-03 -5.508343223482370377e-03
-3.661011112853884697e-03 1.095271389931440353e-02
-8.277287706732749939e-03 -6.240958813577890396e-03
-1.004406064748764038e-02 -3.346605226397514343e-03
-2.442431868985295296e-03 1.976951397955417633e-02
-1.241348101757466793e-03 -1.392557099461555481e-02
-3.574377670884132385e-02 -1.525326864793896675e-03
5.968417972326278687e-02 3.362203016877174377e-02
-3.943689540028572083e-02 2.219016104936599731e-02
2.440697513520717621e-02 -3.968132659792900085e-02
-2.907451689243316650e-01 -1.573085039854049683e-01
-1.922378391027450562e-01 -2.575275897979736328e-01
4.388357400894165039e-01 -7.309872657060623169e-02
2.025081664323806763e-01 1.235612034797668457e-01
-5.799319744110107422e-01 -9.473519772291183472e-02
-5.336370468139648438e-01 -2.059306055307388306e-01
5.887844562530517578e-01 6.446215789765119553e-03
1.276444554328918457e+00 5.579724311828613281e-01
6.527647376060485840e-01 -3.159992164000868797e-03
1.393215060234069824e-01 -2.186788767576217651e-01
2.315809130668640137e-01 1.771384179592132568e-01
2.271772772073745728e-01 8.138012140989303589e-02
-8.883851021528244019e-02 -3.025354146957397461e-01
5.957677960395812988e-01 -1.155594885349273682e-01
-1.003981083631515503e-01 -5.184340476989746094e-02
-1.958236545324325562e-01 2.057015448808670044e-01
-3.549611568450927734e-01 -1.051869317889213562e-01
7.720590233802795410e-01 -4.266187548637390137e-01
1.288505911827087402e+00 -2.139307558536529541e-01
1.164395332336425781e+00 1.380930934101343155e-02
4.590528309345245361e-01 -4.622116982936859131e-01
4.158927500247955322e-01 2.483729831874370575e-02
-1.676408350467681885e-01 9.575018286705017090e-02
-7.795376777648925781e-01 1.231402605772018433e-01
2.261573635041713715e-02 -1.194836869835853577e-01
2.825754880905151367e-01 -1.734245941042900085e-02
-2.267419844865798950e-01 1.109947487711906433e-01
3.188596293330192566e-02 -2.298721857368946075e-02
1.370908506214618683e-02 -3.394304960966110229e-02
-3.709979727864265442e-02 7.245233654975891113e-02
-1.865018345415592194e-02 -3.061618097126483917e-02
1.401480194181203842e-02 9.028018452227115631e-03
-2.949199266731739044e-02 1.386922039091587067e-02
-6.918566301465034485e-03 -2.477738261222839355e-02
-8.114816620945930481e-03 1.440520118921995163e-02
-1.206217799335718155e-02 -4.947637207806110382e-03
3.288038540631532669e-03 -2.440201584249734879e-03
-2.144385362043976784e-03 9.856550022959709167e-04
-1.845408603549003601e-02 8.626567199826240540e-03
4.475428722798824310e-03 1.143170520663261414e-02
2.629453083500266075e-04 3.294202266260981560e-03
-1.593426242470741272e-02 -2.319314517080783844e-02
1.425098441541194916e-02 2.327944710850715637e-02
