7.878482364385278047e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.215032238104682305e-03 5.328529018754080138e-04 0.000000000000000000e+00 0.000000000000000000e+00 2.117842887473232044e-03 1.406303504456696274e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.875729937032499794e-03 6.246018508463319074e-03 3.147675877114786136e-03 0.000000000000000000e+00 0.000000000000000000e+00 8.044767384813716893e-04 2.790784580451621810e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.945555170776665399e-04 9.782688376733794655e-04 7.626277206982834400e-03 3.841482255127814938e-03 0.000000000000000000e+00 3.872678786095651304e-03 1.293072511092963062e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.120573221655785101e-02 4.934414946735166119e-02 4.370281070359127717e-02 6.488167339339212525e-02 1.357457126378325274e-01 1.236857885315424121e-01 7.213070423747947046e-02 1.668307603369791892e-01 2.976226642347459261e-01 2.846544151874974560e-01 2.622981338965820752e-01 3.557499518173912190e-01 4.285415583033080900e-01 4.023123701828774657e-01 3.657316227325249081e-01 3.415127134901091432e-01 3.240633179343505588e-01 3.426776208594863871e-01 3.378196035381835216e-01 2.680812054564505331e-01 2.051812581326202256e-01 1.482017424180267495e-01 5.955909908760070870e-02 1.689180715185267800e-02 3.019750614210436890e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.644933759260559292e-03 9.323090558863711408e-03 5.197411404158303050e-03 5.331799139194348669e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.901568849675189909e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.096253331954182286e-04 8.510318133035987831e-03 3.640623058437389425e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.888857682859795606e-04 9.829108490074234261e-04 0.000000000000000000e+00 2.909062772371850958e-03 6.798824946832981997e-03 0.000000000000000000e+00 0.000000000000000000e+00 8.485622995835939708e-03 5.831182791306233071e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.915061434618212100e-03 0.000000000000000000e+00 0.000000000000000000e+00 8.388368720890285180e-03
0.000000000000000000e+00 0.000000000000000000e+00 1.482060518569763841e-03 1.871660819327991554e-03 0.000000000000000000e+00 0.000000000000000000e+00 2.814749053030210502e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.579103621909129396e-03 6.234305308245563504e-03 4.512322334598695139e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.014371685622246666e-04 1.216064325279667124e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.517615311587118043e-03 6.565528860028702063e-03 4.195817529340395424e-03 4.548607375977231637e-03 3.470610205422719474e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.275096612606946067e-03 7.203127200350323278e-05 0.000000000000000000e+00 0.000000000000000000e+00 2.566191780217730312e-02 5.783236418260695455e-02 9.747935297143445199e-02 1.537002497643553400e-01 2.284534343464861283e-01 3.126548924639532823e-01 4.141803583752696749e-01 5.027644294318645013e-01 5.005998075124635793e-01 4.937992003261508778e-01 5.854068372385414776e-01 5.854877137288898581e-01 4.086546764759408923e-01 3.597045847699942289e-01 5.737764130371540983e-01 7.580186214073565409e-01 7.241429198171549508e-01 5.961754264512946211e-01 4.802515283263927293e-01 4.298773213360006507e-01 5.164594921292224861e-01 6.617240964419129901e-01 7.080200060509099780e-01 6.362014719831212695e-01 5.053143694586376133e-01 3.801024283266386528e-01 3.289025302504977599e-01 3.031530553110437509e-01 2.051725557060433136e-01 9.537771565130004348e-02 5.302942889184714126e-02 3.116737855490414599e-02 7.331685620076910936e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.896542772488074569e-03 4.530973419041628425e-03 1.951861044105773768e-03 0.000000000000000000e+00 1.920487138672988259e-03 7.787508724430680651e-03 1.210325408709345130e-02 1.014404330902163309e-02 7.577773231157713951e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.352737105422554098e-03 0.000000000000000000e+00 7.619498286803999543e-04 2.550045062417072295e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.837653819357746521e-04 5.805389300585619972e-03 7.110997066326705390e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.598482681406060202e-03 2.644101754070232735e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.552164849543846703e-03 2.926761296110941268e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.165590254046108137e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.645673129432313253e-03 0.000000000000000000e+00 4.364377382845563424e-03 7.647470022697500092e-03 2.268972226455168162e-04 0.000000000000000000e+00 9.391891622277381835e-04 7.878885025457971203e-04 2.165110305134054780e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.980297586099411866e-03 4.895352828198640260e-03 1.279161294183694952e-02 1.112151359172980358e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.727023907510085277e-02 1.229234891957348697e-01 2.090817026498665854e-01 2.908418768003804278e-01 3.719282459641239935e-01 4.146647400822736085e-01 4.291567844839794255e-01 4.776097233230388595e-01 5.860418608291250164e-01 7.147938666253934592e-01 8.167257846136373178e-01 9.205163552519652903e-01 9.862063969971053279e-01 8.271754140917035869e-01 5.084268514665266636e-01 4.118913432997504120e-01 6.279892173771317587e-01 8.220226277002271598e-01 8.120438682847299638e-01 7.122308697686003942e-01 5.881866541883452593e-01 4.918124284456325546e-01 5.670756434489268027e-01 7.902690884896419465e-01 9.386617462132769152e-01 9.043718004094428720e-01 7.739439723348925382e-01 6.631653941314223921e-01 6.218199171739341446e-01 6.184649354044340352e-01 5.925424477537512002e-01 5.344892119696753596e-01 4.479490893658358841e-01 3.204528763311104145e-01 1.796863666762181233e-01 6.373220627031606078e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.319712283796072416e-03 2.876302477952730197e-03 2.513509963324778163e-03 6.145263255347699349e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.257003746680029899e-03 2.401506612856291190e-03 4.741296979829584535e-03 6.460103389138605046e-03 2.417649845889907612e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.776596307349847970e-03 5.704112112867570222e-03 0.000000000000000000e+00 1.494911430239109773e-03 9.583800386799845583e-03 7.802654445965201413e-03 1.519618400758898646e-03 7.899724442382016765e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.352460522506338358e-03 2.214103957311197579e-03 0.000000000000000000e+00
0.000000000000000000e+00 6.360111529223388960e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.727991110616280857e-03 1.345881564528000895e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.425543689251518309e-03 5.127941912428324311e-03 9.051271174894542915e-04 0.000000000000000000e+00 0.000000000000000000e+00 5.515052036090206666e-03 1.085416586426024566e-03 1.019816701918752067e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.921123935772319324e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.137624519085723485e-05 5.959240161445056305e-03 7.258230978677837619e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.621666480253252107e-03 6.376099103968124737e-02 1.575631822199985432e-01 2.800130421323279717e-01 3.908457964950172725e-01 4.465338766285505412e-01 4.870358815389831397e-01 5.511525574155419216e-01 5.734793659419819001e-01 5.163534744393698528e-01 4.596634251245070857e-01 4.684892193768835367e-01 5.211435623675357842e-01 6.033451152223210379e-01 7.312225947007742199e-01 8.153273876093066752e-01 7.019092541341682701e-01 4.798855289362347065e-01 4.284047617983595124e-01 5.750302053057567697e-01 7.192668315872754459e-01 8.071073452565744599e-01 8.376565115801317685e-01 7.116777433798746610e-01 5.370053676859257719e-01 5.859085763201683505e-01 7.967263092973753125e-01 8.654433297064924036e-01 7.607043308802192705e-01 6.764329246902225368e-01 6.662739495740186424e-01 6.778978052407163002e-01 7.295504633837395225e-01 8.105314284957017001e-01 8.102058015398529989e-01 6.849508163382764803e-01 5.298347650426551425e-01 4.221847948785537596e-01 3.331736786583784360e-01 2.307004837447375334e-01 1.369180411009031650e-01 6.445346816594307859e-02 6.292582814669302194e-03 0.000000000000000000e+00 0.000000000000000000e+00 9.565811163105189530e-03 2.080161185352900899e-02 1.499501577521240858e-02 4.479531845032108661e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.154023593312114460e-03 3.114053772643524121e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.693045193979725305e-03 0.000000000000000000e+00 0.000000000000000000e+00 3.912521113265315931e-03 2.497661513962495805e-03 0.000000000000000000e+00 0.000000000000000000e+00 2.200317767119819301e-03 0.000000000000000000e+00 1.840971990426903959e-03 3.850856553101994484e-03 0.000000000000000000e+00 0.000000000000000000e+00 2.805677406407039443e-03 6.349404426888832775e-03 7.132731995712071615e-04
0.000000000000000000e+00 3.428662471900434383e-04 0.000000000000000000e+00 3.348099943125015798e-03 8.977373689174172888e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.717369871336751785e-03 0.000000000000000000e+00 0.000000000000000000e+00 5.035395811070264571e-03 3.024685825667033923e-03 2.465835889185474805e-03 1.577702424441218554e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.893268234052007060e-03 6.171033020316074591e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.080486586078585609e-02 5.300814253626329187e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.520016718867596595e-03 7.530761896532579824e-02 1.908873475264100950e-01 3.317379577060675655e-01 4.538718346504696521e-01 5.368592650414016898e-01 5.765233792146949865e-01 5.646838502591624565e-01 5.369613810618480976e-01 5.460967130804424974e-01 5.574802809440354556e-01 5.163119543908872844e-01 4.658780298546639775e-01 4.459286075015654327e-01 4.104534557739252798e-01 3.654875801633259425e-01 3.923286778222151439e-01 4.581420765395209926e-01 4.465126889657096143e-01 4.044995517458467305e-01 4.519595418735329329e-01 5.322857044244767577e-01 6.165848776474239790e-01 8.053793214431509417e-01 9.254824404757744372e-01 7.109998733069244903e-01 4.546897593426879602e-01 5.756993901214393361e-01 8.037006623248892367e-01 7.057282009072483042e-01 4.796800113105263996e-01 4.814849221823034320e-01 6.176075963909869460e-01 7.009834419437444009e-01 7.947255141455492611e-01 9.152702895157851515e-01 8.910284950116071911e-01 6.908343033443986592e-01 5.379904093406240317e-01 5.769720545488938868e-01 6.685374170329183574e-01 6.216308625958304468e-01 4.570937815641777924e-01 3.020172612129793377e-01 1.805156360897991474e-01 7.350840629982746677e-02 9.008022543249505354e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.985042919608969170e-03 6.762945094484801301e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.180188360537709480e-02 3.505638826180573764e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.277571164787885571e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.117452926072491914e-03 6.776776371791443099e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.182481762423861937e-03 0.000000000000000000e+00 4.719790887716124317e-03 1.970163210991970892e-03 0.000000000000000000e+00 2.806452348658061702e-03 1.056912636468998468e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.670577473660507017e-03 1.668287894113773540e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.843608869417925789e-03 9.013338855958480389e-03 7.065981129112941517e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.743937621638329549e-03 3.336955233545518817e-03 0.000000000000000000e+00 0.000000000000000000e+00 3.128208859278402976e-02 1.064108925161604824e-01 2.101810646461663989e-01 3.414495350337520829e-01 4.777005787714155849e-01 5.824965391019742977e-01 6.173784081528903567e-01 6.027821696602508883e-01 6.007995855624191917e-01 6.029473103981612958e-01 5.662982349162964946e-01 5.176276495320808468e-01 4.957163182102441445e-01 5.019183001162607072e-01 5.479764753028821822e-01 6.142639282161509451e-01 6.225586544303916003e-01 5.676758185862602613e-01 5.197918473544814733e-01 4.542706047388129775e-01 3.453571989606039061e-01 3.426482321039627799e-01 4.888280884075721922e-01 5.644447798373594116e-01 5.850725684549205052e-01 7.829238258346714607e-01 9.099881814779022804e-01 6.179910548150595595e-01 3.343054377619090189e-01 5.355366101815426383e-01 7.994123159876287410e-01 6.745749762299957375e-01 5.003375594738197485e-01 6.064556010231441086e-01 7.748742186112660413e-01 8.378367017256724836e-01 9.118413316617870468e-01 9.980081850301452118e-01 9.197705325493681361e-01 6.433278078560831226e-01 4.271750696536289471e-01 5.259541544670852664e-01 7.809526827852316666e-01 8.359618008866180894e-01 7.039154958584304955e-01 6.167150829826946179e-01 5.418745591356826097e-01 3.649153166924172798e-01 1.727609511899299566e-01 4.447589446450561645e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.034339788629021095e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.857488004068544196e-03 3.938601265690122588e-03 4.537247128937327290e-04 4.973120618799453663e-04 1.726012375842703173e-03 1.413165650833686504e-03 1.440425913269913205e-04 2.442163896826395064e-03 6.155275474810401048e-03 7.118470156343786881e-03 7.824888653378686554e-03 4.524062069813331033e-03 0.000000000000000000e+00 0.000000000000000000e+00 2.439386182522953334e-03 4.085318817533475921e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.046236114170417841e-04
1.604394448145862739e-04 4.422117675147940741e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.716958123593739671e-03 2.406928275239916815e-03 0.000000000000000000e+00 3.992522855425395534e-03 5.396525425527973208e-03 0.000000000000000000e+00 0.000000000000000000e+00 6.166784724372931237e-03 2.284979492547689617e-03 1.137391044857272160e-03 3.573898380515583284e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.262949899836329770e-03 6.366384966688398706e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.639035447977050364e-02 2.177511664553370974e-01 3.392674104816287839e-01 4.518953248449799065e-01 5.409415918674196355e-01 5.888804585025324556e-01 6.124462366215507325e-01 6.170067336611617659e-01 6.253597902429280930e-01 6.723238535772839697e-01 7.053408169724026955e-01 6.503501778945283140e-01 5.486065076414350372e-01 4.973520493358701833e-01 5.315083086859717643e-01 6.169014712515743515e-01 6.956371365985695165e-01 7.436199052608032378e-01 7.852990893936632188e-01 7.799262721304474066e-01 6.008292453300119185e-01 3.306193085221829087e-01 3.065388022433639392e-01 5.482457576192085735e-01 6.648317395723273293e-01 6.269240643302329552e-01 7.570573601605952163e-01 8.794012745695489741e-01 6.489496493167257185e-01 4.141042304260147411e-01 5.581938451677386226e-01 7.414807335511461872e-01 6.930611945479094871e-01 6.852374329476362824e-01 8.136814091263286919e-01 8.710222141552037556e-01 8.518982478317359552e-01 8.573225885891624376e-01 8.591524220151334212e-01 7.826896856416984960e-01 5.614332430161304011e-01 3.358802320080629400e-01 4.314630363004264835e-01 7.455049891352532043e-01 8.300932290196305630e-01 7.291764244175427123e-01 7.550345307710442100e-01 7.693638158261824067e-01 5.889675667754126209e-01 4.084234728576643381e-01 3.231211802712112835e-01 2.033032562095489215e-01 7.184492407932674407e-02 2.157637236461318331e-02 1.020367496124396922e-02 0.000000000000000000e+00 0.000000000000000000e+00 8.481958327953842414e-04 6.511572117704200746e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.093533506137174705e-03 5.739222886348982478e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.687258317050526202e-03 6.322129142132981716e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.729608038963686978e-03 1.930920864706031637e-03 2.647195282480585554e-03 3.179842759427981003e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.787432674386107978e-03 5.217764290222137724e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.058056301561829948e-02 2.414400187557119715e-03 0.000000000000000000e+00 2.709949650207932326e-03 6.288459986152739045e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.755326144324167892e-03 1.238205913651335699e-02 7.138593508711044144e-03 0.000000000000000000e+00 0.000000000000000000e+00 2.842025875541626112e-02 1.325339215542048477e-01 2.926495137148842351e-01 4.200300638713553303e-01 4.924672575816509967e-01 5.489934651642063290e-01 5.782363631458070641e-01 5.865962827728695705e-01 6.271850244640697625e-01 7.014745377571127705e-01 7.797893275720626516e-01 8.288746843322352120e-01 7.884081727106226900e-01 6.608421592363762365e-01 5.549432345032806468e-01 5.599042106188726331e-01 6.509760208582978658e-01 7.244286450318904169e-01 7.193031432061103292e-01 7.171668802786255181e-01 8.127495851700758944e-01 8.826766807346713151e-01 7.211989230322807254e-01 4.528384223431624611e-01 4.428423419983211207e-01 6.793884237047151942e-01 7.746913475154638684e-01 6.855539048607520725e-01 7.073680449158858963e-01 7.740752267774837492e-01 6.439570242699121927e-01 5.081710089869746483e-01 5.701640588385319397e-01 6.276911141705463493e-01 5.983270013169632584e-01 6.372036047931688429e-01 7.051754282215816350e-01 7.270270682621245983e-01 7.602179375243904857e-01 7.469883440983888789e-01 6.724035812182744820e-01 6.584971597200497406e-01 6.011170674500077027e-01 4.566812698268378767e-01 5.558104738361002717e-01 8.530684902954588367e-01 8.770581708443407898e-01 7.188079346970215333e-01 7.364758697016959843e-01 7.370303232044448372e-01 5.767328712463508644e-01 5.528692477553747153e-01 6.605252768121956386e-01 5.859836675473029111e-01 3.500268607000799337e-01 1.521371195819034572e-01 3.194110755578449812e-02 0.000000000000000000e+00 3.540825517289292179e-03 2.141002358325705401e-04 0.000000000000000000e+00 8.025501438687909772e-03 4.416624903930355117e-03 0.000000000000000000e+00 4.744362023863746280e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.731503432839567758e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.855070305824107812e-03 2.317076733690914825e-03 7.038190562271007256e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.088806907889650066e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 2.567266317577504564e-03 1.624548938990874603e-03 3.718343507379401336e-04 1.760230149707213421e-03 0.000000000000000000e+00 0.000000000000000000e+00 2.530079951627461909e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.149695387010989389e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.801883202488921309e-03 5.546774692329559109e-03 8.555883217538640118e-04 0.000000000000000000e+00 0.000000000000000000e+00 9.021906635843013333e-03 6.685758734470181874e-02 1.743367514857486755e-01 3.323280682618552362e-01 4.599561191017916828e-01 4.990470008222538389e-01 5.201477220507642052e-01 5.739234699830124686e-01 6.348112091048243588e-01 7.169194140641879098e-01 8.184612287243328010e-01 8.777770841202959806e-01 8.848132628729727944e-01 8.402987297996897809e-01 7.054972178897744861e-01 5.450507743691480611e-01 5.050198316951091115e-01 6.079176458386674753e-01 7.427024728410255294e-01 7.996541546609859941e-01 7.740623007304109349e-01 7.880567164833154337e-01 8.987893376916753496e-01 9.489522833813213154e-01 8.221542116862318172e-01 6.774268437126371722e-01 7.097708563496155643e-01 8.479147391143211365e-01 8.787336051972426398e-01 7.727550135148588684e-01 6.672904563982560155e-01 5.718690685830463138e-01 4.331083831053623712e-01 3.803427904707454843e-01 4.784125114554667046e-01 5.519387274596074811e-01 5.379191066914514874e-01 5.338583529352434187e-01 5.686144512520984184e-01 6.854656828052012596e-01 8.495840379634786999e-01 8.468861758252543837e-01 7.309631214393776943e-01 7.587744893539687396e-01 7.779741583901476076e-01 6.474182512012780499e-01 7.122238179823948689e-01 9.761385138405348494e-01 9.823768907675156647e-01 8.074281424677334229e-01 7.724860222025000667e-01 7.011755491599291901e-01 5.438498237936837398e-01 6.075538636601951481e-01 7.835526184219858692e-01 7.315416058248435105e-01 5.094761122832799360e-01 2.859411066474952801e-01 9.554565245120261174e-02 9.444945960725759093e-03 1.257767092019457245e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.849919330134734974e-03 9.069818520861860911e-03 0.000000000000000000e+00 0.000000000000000000e+00 2.513019285453554907e-03 4.216298481185265512e-03 1.767167777255139460e-02 1.586513629292457539e-02 3.572117929247053958e-03 1.347295801404246873e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.813769336817266709e-03 1.223791683769626104e-03 0.000000000000000000e+00 2.837132199006831001e-03 0.000000000000000000e+00
4.980132475590676178e-03 0.000000000000000000e+00 2.003313335647349813e-03 7.594481565387223299e-04 0.000000000000000000e+00 0.000000000000000000e+00 5.104049227200591066e-04 6.607021417689262766e-03 5.933409683171797511e-03 0.000000000000000000e+00 0.000000000000000000e+00 9.747905481786139914e-03 3.809505246631372799e-03 0.000000000000000000e+00 3.564077312300240052e-03 1.152688678283886325e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.956088603070440968e-02 1.461450914201750662e-01 2.370639993030168036e-01 3.405393758101773471e-01 4.719398384262226687e-01 5.402151988434210628e-01 5.364282484311518884e-01 5.692572120046990314e-01 6.395354304599656370e-01 7.241672872588780230e-01 8.685677801950619781e-01 9.726344912258784170e-01 9.059026261872429320e-01 7.762864810188817577e-01 6.852430883245126392e-01 5.612497418532369498e-01 4.466104131247542464e-01 4.800365605242902234e-01 6.122062428476178209e-01 6.995760038107797785e-01 7.152559834652163495e-01 7.435011282769571350e-01 8.652969541747027593e-01 9.750967024181718124e-01 8.792589083401511907e-01 6.857344509606169147e-01 6.685486932427550100e-01 8.065899120353844376e-01 9.169027687886893707e-01 9.475445594063455212e-01 8.867777218261115868e-01 7.357621090827798360e-01 5.594101652100363919e-01 4.144575757943375072e-01 3.673296600143001189e-01 4.612420971426092198e-01 5.996649558334816721e-01 6.698580493264674196e-01 6.779970125787125879e-01 6.989324751244339051e-01 8.086698855489911075e-01 9.209405437373425762e-01 8.451144025143118022e-01 6.992653109499751274e-01 7.116794916469202370e-01 7.008331358687582835e-01 5.491395936269478639e-01 5.829705315817416134e-01 8.181273897497173264e-01 8.734347849289605392e-01 7.775866564267439607e-01 7.445817642843803874e-01 6.651067668426104973e-01 5.599598162002901169e-01 6.090774647801144859e-01 6.693086040354068178e-01 5.999043950562317207e-01 5.282743062289176894e-01 4.584915551532584566e-01 3.196577481690485723e-01 1.976239366265650776e-01 1.096562085598504765e-01 8.185052019924698996e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.768828888323861648e-03 7.137274867386689259e-03 1.791775302810938442e-03 4.117582037549194496e-03 2.144979934735058436e-04 7.260933473907771329e-03 1.437450997699118993e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.505993574784763034e-03 4.400123892985829954e-04 0.000000000000000000e+00 1.152514357371448028e-02 0.000000000000000000e+00
